% Model:              Simulaciones Comsol.mph
% Version:            COMSOL 5.5.0.359
% Date:               Jul 22 2024, 16:29
% Dimension:          1
% Nodes:              65
% Expressions:        1
% Description:        Line graph
% cln1x                   Height
0                         0
0.2722604367381842        0.006667797351852515
0.34789452687566735       0.00852011418353246
0.7254802368635249        0.017767373023569837
0.7707214021656089        0.01887535077342013
1.2266776943218316        0.029608623912845487
1.5536554397642905        0.037305716563659275
1.6415348572446224        0.03937440667738679
1.695591523725859         0.04064690565848305
1.8180403774357663        0.043364332205836686
2.3300231827383864        0.05470266074843401
2.6105965984565276        0.0609162199422422
3.032268477313891         0.07003345102342558
3.7953506872420855        0.08558276694783917
4.0823788839873165        0.09125764365294767
4.662786963145004         0.10273297762376642
5.264985979900921         0.11439873760419324
6.457337824642853         0.13462911686065357
8.029270097249853         0.1617925210258277
8.80358794809014          0.17429508003083752
8.884963834887326         0.17558178499649563
9.043694612866553         0.17764121655293474
10.745769154061179        0.1989602079498219
11.152641845726643        0.2042372087658475
13.229200436448227        0.23116952839158822
13.695815549708332        0.23496226181887783
14.797271697181873        0.2439151117011069
15.950660546927391        0.25310456092342887
16.75777520563785         0.2588787937826141
17.043990482376238        0.2610840090982025
18.573362497817357        0.2728674355310432
18.788144430866275        0.2737513000296402
19.605420513040396        0.27711454723852263
23.475616940413566        0.2865891166978351
24.642706766545786        0.28941099205181897
26.77453106104426         0.28948143956299455
27.230893988469727        0.2894965443509949
30.956911336226124        0.2738713197629175
31.63013268107886         0.27110453697161374
32.50266637369573         0.265945682991987
33.1058813056909          0.26216051572696486
35.11117051513461         0.2442526481169944
36.206170745160115        0.23447400581018413
36.48385805442382         0.23160975587356647
37.314836591968394        0.2233516885311499
39.77975322847011         0.191715262179062
41.368607589194525        0.1695462319357317
41.70717621906823         0.16482224699869666
42.27061518903842         0.15703160089806398
42.473549038239824        0.15348505831772544
44.55647732252485         0.11665215998753285
44.98400777283843         0.10887241829387323
45.92496406990209         0.09174992009701431
46.81300431301892         0.07302838388394439
47.163302798929664        0.06539460793592536
48.118286471261705        0.0445834109387036
48.40876723810907         0.03824940333103232
48.73021795062007         0.030662499480188184
48.80760036194097         0.028836113776180623
49.23046811762497         0.018855554973414776
49.276710658505166        0.01776413475734469
49.54432045409932         0.011191583058084964
49.60919162279481         0.009598333822698054
49.961406550596834        9.478630070994888E-4
49.999999999999986        3.490827479179285E-16
