,Zaber_pos,Percen,F_avg,M1,M0,F_avg_noise,M1_noise,M0_noise
484,826119.0,0.0,4884.404006013107,1.2510570850758055e-06,2.561330069207318e-10,4884.404006013107,-2.4265577571635493e-05,-7.925497609836699e-08
485,826119.0,0.0,1575.953434884268,8.217207619362223e-07,5.214118283872812e-10,1575.953434884268,-2.469491389477508e-05,-7.898969727690042e-08
486,826294.0,0.0,3835.261318566516,4.794417756855928e-06,1.2500889401319624e-09,3835.261318566516,-2.0722216899855372e-05,-7.826102016515572e-08
487,826294.0,0.0,2035.780751211771,2.9436974831876857e-06,1.4459796230195661e-09,2035.780751211771,-2.2572937173523613e-05,-7.806512948226813e-08
488,826294.0,0.0,4289.711246952544,1.0239630635128867e-06,2.3870209544764134e-10,4289.711246952544,-2.4492671593198424e-05,-7.927240700984003e-08
489,826469.0,0.0,1293.3405100980146,1.5480609983722594e-05,1.1969477382680459e-08,1293.3405100980146,-1.0036024672988708e-05,-6.754163172260726e-08
490,826469.0,0.0,1150.4913953827781,1.0679003871344154e-05,9.282124068204056e-09,1150.4913953827781,-1.4837630785367148e-05,-7.022898503708364e-08
491,826469.0,0.0,2039.5391537657918,1.2044494324811349e-06,5.905497966328557e-10,2039.5391537657918,-2.4312185224230163e-05,-7.892055930865483e-08
492,826645.0,0.0,1196.4004452325955,7.912304626906823e-05,6.613425010359779e-08,1196.4004452325955,5.360641161235693e-05,-1.337685900168992e-08
493,826645.0,0.0,2331.38764021836,4.896891748206859e-06,2.100419365587874e-09,2331.38764021836,-2.0619742908504456e-05,-7.741068973969983e-08
494,826645.0,0.0,1897.3623541560792,8.123322716596471e-07,4.2813765640510005e-10,1897.3623541560792,-2.470430238505166e-05,-7.90829714488826e-08
495,826820.0,0.0,1861.7583013804756,2.089923202450474e-06,1.122553449016887e-09,1861.7583013804756,-2.3426711454260843e-05,-7.838855565627079e-08
496,826820.0,0.0,2057.5464270575367,2.680380005741619e-06,1.3027069379789336e-09,2057.5464270575367,-2.2836254650969683e-05,-7.820840216730875e-08
497,826820.0,0.0,1328.633525600661,1.95024999942876e-05,1.467861499691627e-08,1328.633525600661,-6.0141346624237065e-06,-6.483249410837145e-08
498,826995.0,0.0,1248.143327710739,7.681654215015735e-06,6.154464831458829e-09,1248.143327710739,-1.783498044169557e-05,-7.33566442738289e-08
499,826995.0,0.0,1247.7100827737859,2.470096765417266e-06,1.979704099149372e-09,1247.7100827737859,-2.3046537891294042e-05,-7.753140500613835e-08
500,826995.0,0.0,4400.131366673195,2.6698074604149748e-06,6.06756307467596e-10,4400.131366673195,-2.284682719629633e-05,-7.89043527978201e-08
501,827170.0,0.0,1095.3827461155474,2.8386408485795488e-05,2.5914602531817788e-08,1095.3827461155474,2.8697738290841856e-06,-5.3596506573469894e-08
502,827170.0,0.0,1640.3895430567381,7.671822859941172e-06,4.6768298983699494e-09,1640.3895430567381,-1.7844811796770126e-05,-7.483427920691776e-08
503,827170.0,0.0,4059.00528845287,9.961110641689966e-07,2.454076783301443e-10,4059.00528845287,-2.4520523592542308e-05,-7.926570142695754e-08
504,827346.0,0.0,1388.8030903923986,2.2116258608813966e-05,1.5924689944753175e-08,1388.8030903923986,-3.4003760478973345e-06,-6.358641916053452e-08
505,827346.0,0.0,3218.5357122878772,1.1851430305849801e-06,3.6822429095948363e-10,3218.5357122878772,-2.433149162612632e-05,-7.914288481432821e-08
506,827346.0,0.0,4120.083128698335,2.358860257319488e-06,5.725273455986619e-10,4120.083128698335,-2.3157774399391812e-05,-7.893858175968905e-08
507,827521.0,0.0,1824.2843987581894,3.1456955026595894e-06,1.7243449019247763e-09,1824.2843987581894,-2.2370939154051715e-05,-7.778676420336291e-08
508,827521.0,0.0,2619.1317743400537,3.470955008138084e-06,1.3252311480252518e-09,2619.1317743400537,-2.2045679648573227e-05,-7.818587795726244e-08
509,827521.0,0.0,1595.3709329485482,4.8642651166853685e-06,3.0489869260030228e-09,1595.3709329485482,-2.0652369540025934e-05,-7.646212217928468e-08
510,827696.0,0.0,1049.2858036090286,6.682963472613187e-06,6.369059268339542e-09,1049.2858036090286,-1.883367118409812e-05,-7.314204983694816e-08
511,827696.0,0.0,1632.0796083259195,2.263188881402646e-06,1.3866902508046633e-09,1632.0796083259195,-2.325344577530866e-05,-7.812441885448303e-08
512,827696.0,0.0,1486.8862183176839,3.1510309418175218e-06,2.1192145727079983e-09,1486.8862183176839,-2.2365603714893784e-05,-7.739189453257972e-08
513,827871.0,0.0,2676.242548504807,5.338045542459332e-06,1.994604541894624e-09,2676.242548504807,-2.0178589114251968e-05,-7.751650456339305e-08
514,827871.0,0.0,2008.5524970047684,2.702263733679068e-06,1.345378693217523e-09,2008.5524970047684,-2.2814370923032234e-05,-7.81657304120702e-08
515,827871.0,0.0,2521.2989542879986,2.937383705440451e-06,1.1650279315131641e-09,2521.2989542879986,-2.2579250951270857e-05,-7.834608117377453e-08
516,828047.0,0.0,1211.7030009927014,2.62629572149439e-06,2.167441790061399e-09,1211.7030009927014,-2.2890338935216914e-05,-7.73436673152263e-08
517,828047.0,0.0,3401.590552073652,2.1337240161486525e-06,6.272724431363169e-10,3401.590552073652,-2.3382910640562656e-05,-7.888383666215136e-08
518,828047.0,0.0,2383.931780137628,5.575288845800939e-06,2.3386947949823755e-09,2383.931780137628,-1.9941345810910365e-05,-7.717241431030532e-08
519,828222.0,0.0,1269.1073132540823,1.505552402140708e-05,1.186308191921425e-08,1269.1073132540823,-1.0461110635304226e-05,-6.764802718607345e-08
520,828222.0,0.0,1756.6967589004098,1.438943178237059e-06,8.191187072820432e-10,1756.6967589004098,-2.4077691478474252e-05,-7.869199039800565e-08
521,828222.0,0.0,2359.761752449182,1.994696132672516e-06,8.452955602836741e-10,2359.761752449182,-2.3521938524038783e-05,-7.866581354500402e-08
522,828397.0,0.0,1041.9905472293,0.00010497704693352499,1.0074664037275932e-07,1041.9905472293,7.946041227681372e-05,2.123553126747158e-08
523,828397.0,0.0,2204.7247204106993,5.744369724270801e-06,2.6054816145939216e-09,2204.7247204106993,-1.9772264932440504e-05,-7.690562749069378e-08
524,828397.0,0.0,1681.6743211938133,2.50249988292128e-06,1.4881001935884746e-09,1681.6743211938133,-2.3014134773790025e-05,-7.802300891169921e-08
525,828573.0,0.0,1602.152083909987,2.9757941255772987e-05,1.8573730643067256e-08,1602.152083909987,4.241306599061678e-06,-6.093737846222046e-08
526,828573.0,0.0,4588.818723338528,1.0224994166050186e-06,2.2282410316289726e-10,4588.818723338528,-2.449413524010629e-05,-7.928828500212483e-08
527,828573.0,0.0,3398.57578305968,1.352878699544906e-06,3.9807224728910775e-10,3398.57578305968,-2.4163755957166398e-05,-7.91130368579986e-08
528,828748.0,0.0,1265.346151358276,2.6626128385558792e-05,2.1042564800925958e-08,1265.346151358276,1.109493728847487e-06,-5.846854430436173e-08
529,828748.0,0.0,2707.0273242999,4.4507828530301495e-06,1.6441588206654785e-09,2707.0273242999,-2.1065851803681158e-05,-7.786695028462222e-08
530,828748.0,0.0,1497.408736536207,6.188298384593278e-06,4.132671483477515e-09,1497.408736536207,-1.932833627211803e-05,-7.537843762181021e-08
531,828923.0,0.0,2981.6478896989443,3.068806136339604e-06,1.0292315692076773e-09,2981.6478896989443,-2.2447828520371705e-05,-7.848187753608005e-08
532,828923.0,0.0,1458.38508965079,3.047011841328982e-06,2.0893053987946273e-09,1458.38508965079,-2.2469622815382317e-05,-7.742180370649307e-08
533,828923.0,0.0,2903.30433827614,1.826457381673716e-06,6.290960811770045e-10,2903.30433827614,-2.3690177275037584e-05,-7.888201302411067e-08
534,829098.0,0.0,1691.0721074662292,2.426532937983364e-06,1.434908025074751e-09,1691.0721074662292,-2.309010171872794e-05,-7.807620108021294e-08
535,829098.0,0.0,4993.333651197291,1.506410436086651e-06,3.016843137901364e-10,4993.333651197291,-2.4010224220624654e-05,-7.920942479149757e-08
536,829098.0,0.0,3843.5648869562056,1.6544660882075921e-06,4.3045093210792556e-10,3843.5648869562056,-2.3862168568503716e-05,-7.908065817317973e-08
537,829274.0,0.0,1291.8175440193972,1.4571724653755176e-05,1.1280017616432351e-08,1291.8175440193972,-1.094491000295613e-05,-6.823109148885536e-08
538,829274.0,0.0,1854.197100900019,1.8259253072760114e-06,9.847525413504936e-10,1854.197100900019,-2.369070934943529e-05,-7.85263565639372e-08
539,829274.0,0.0,2173.061143081214,2.647683640029627e-06,1.2184119385961865e-09,2173.061143081214,-2.286895101668167e-05,-7.829269716669154e-08
540,829449.0,0.0,1453.991310511601,1.7491563599663692e-06,1.2030033104880878e-09,1453.991310511601,-2.3767478296744948e-05,-7.83081057947996e-08
541,829449.0,0.0,2357.269850899195,1.8657491629959187e-06,7.914873056575246e-10,2357.269850899195,-2.3650885493715386e-05,-7.871962179963019e-08
542,829449.0,0.0,3061.13196849053,1.404283787210003e-06,4.587465688068545e-10,3061.13196849053,-2.4112350869501302e-05,-7.905236253648088e-08
543,829624.0,0.0,1411.0109862357876,1.0438566771696162e-05,7.397934440995076e-09,1411.0109862357876,-1.5078067885015145e-05,-7.211317466429264e-08
544,829624.0,0.0,2677.2897393300627,2.912195267311656e-06,1.0877400471569333e-09,2677.2897393300627,-2.2604439389399653e-05,-7.842336905813076e-08
545,829624.0,0.0,3279.7937990932555,4.392410341985013e-06,1.3392336869468305e-09,3279.7937990932555,-2.1124224314726302e-05,-7.817187541834087e-08
546,829799.0,0.0,3123.6501345390366,2.1830061629379893e-06,6.988638512360604e-10,3123.6501345390366,-2.333362849377332e-05,-7.881224525405163e-08
547,829799.0,0.0,2764.5099710937066,2.002784954573993e-06,7.244629158568899e-10,2764.5099710937066,-2.3513849702137315e-05,-7.878664618943081e-08
548,829799.0,0.0,4148.545573638766,2.2847110738224793e-06,5.507257985401657e-10,4148.545573638766,-2.323192358288882e-05,-7.896038330674752e-08
549,829975.0,0.0,2762.988129796878,8.436211806461844e-06,3.0532928156597015e-09,2762.988129796878,-1.708042285024946e-05,-7.6457816289628e-08
550,829975.0,0.0,2535.2445875520957,5.2828175279283365e-06,2.083750638445957e-09,2535.2445875520957,-2.0233817128782966e-05,-7.742735846684174e-08
551,829975.0,0.0,2716.8728689524514,1.5300526993712704e-06,5.631668367173967e-10,2716.8728689524514,-2.3986581957340032e-05,-7.894794226857031e-08
552,830150.0,0.0,3390.506753742134,2.955724801439497e-06,8.717649059914822e-10,3390.506753742134,-2.256090985527181e-05,-7.863934419929626e-08
553,830150.0,0.0,2030.6085807187471,1.8355498442076078e-06,9.039407503921326e-10,2030.6085807187471,-2.36810848125037e-05,-7.860716835489555e-08
554,830150.0,0.0,1581.1233600080438,4.980437673166687e-06,3.1499361777447586e-09,1581.1233600080438,-2.0536196983544606e-05,-7.636117292754295e-08
555,830325.0,0.0,1014.0098656186952,7.74569368509482e-06,7.63867684893658e-09,1014.0098656186952,-1.7770940971616483e-05,-7.187243225635112e-08
556,830325.0,0.0,2752.5702089368933,7.356171503388023e-07,2.6724737045777835e-10,2752.5702089368933,-2.4781017506372507e-05,-7.924386173482994e-08
557,830325.0,0.0,2412.9818378082296,3.977092508603384e-06,1.6482065659540457e-09,2412.9818378082296,-2.1539542148107913e-05,-7.786290253933365e-08
558,830501.0,0.0,2910.957982177007,3.867087013159532e-06,1.3284585476110062e-09,2910.957982177007,-2.1649547643551776e-05,-7.818265055767669e-08
559,830501.0,0.0,2932.1774880417834,2.4137343082723162e-06,8.231883363528233e-10,2932.1774880417834,-2.310290034843899e-05,-7.868792076893487e-08
560,830501.0,0.0,1325.5639500859147,5.7342666476700566e-06,4.325907209002174e-09,1325.5639500859147,-1.9782368009041245e-05,-7.518520189628551e-08
561,830676.0,0.0,2042.7320732704839,2.1328218863357343e-06,1.0441026085819535e-09,2042.7320732704839,-2.3383812770375572e-05,-7.846700649670576e-08
562,830676.0,0.0,3118.4533526949876,4.528906430283468e-06,1.4522925046704827e-09,3118.4533526949876,-2.098772822642784e-05,-7.805881660061722e-08
563,830676.0,0.0,2250.307111534615,4.623071225291196e-06,2.0544179066022928e-09,2250.307111534615,-2.0893563431420106e-05,-7.745669119868542e-08
564,830851.0,0.0,2373.8792141082267,4.73254862259223e-06,1.9935928477178492e-09,2373.8792141082267,-2.078408603411907e-05,-7.751751625756987e-08
565,830851.0,0.0,1806.0698703346363,9.896228796696893e-07,5.479427434810857e-10,1806.0698703346363,-2.452701177704161e-05,-7.89631663618066e-08
566,830851.0,0.0,2451.241635857662,3.7527958492596494e-06,1.5309775235384284e-09,2451.241635857662,-2.1763838807451654e-05,-7.798013158174927e-08
567,831026.0,0.0,1499.766672030372,6.97617721997758e-06,4.651508364653341e-09,1499.766672030372,-1.8540457436733734e-05,-7.485960074063435e-08
568,831026.0,0.0,2104.6336068772453,4.125225157417785e-06,1.9600680821297903e-09,2104.6336068772453,-2.1391409499293523e-05,-7.75510410231579e-08
569,831026.0,0.0,2541.4785288475173,1.7778418263017155e-06,6.995305315870256e-10,2541.4785288475173,-2.373879283040959e-05,-7.881157857370067e-08
570,831202.0,0.0,1054.7792144104162,3.445598502574062e-06,3.2666537750272486e-09,1054.7792144104162,-2.207103615413724e-05,-7.624445533026044e-08
571,831202.0,0.0,2566.8642533028997,1.9216399233529663e-06,7.486332480887159e-10,2566.8642533028997,-2.3594994733358324e-05,-7.8762475857199e-08
572,831202.0,0.0,4357.596476897861,2.1870069462229217e-06,5.018837696004002e-10,4357.596476897861,-2.3329627710488385e-05,-7.90092253356873e-08
573,831377.0,0.0,5686.039235153714,1.1721793315368032e-06,2.0615041209878585e-10,5686.039235153714,-2.4344455325174502e-05,-7.930495869318893e-08
574,831377.0,0.0,3900.641726545811,2.7476078188348212e-06,7.043989198331087e-10,3900.641726545811,-2.2769026837876483e-05,-7.880671018545459e-08
575,831377.0,0.0,2721.8272771863976,1.442445538065912e-06,5.299548395873945e-10,2721.8272771863976,-2.40741891186454e-05,-7.89811542657003e-08
576,831552.0,0.0,1223.5718247005254,1.020294255142988e-05,8.338654376850411e-09,1223.5718247005254,-1.531369210528143e-05,-7.117245472843727e-08
577,831552.0,0.0,1513.9998225447614,1.8571970421076819e-06,1.226682470137987e-09,1513.9998225447614,-2.365943761460362e-05,-7.828442663514969e-08
578,831552.0,0.0,1717.2713901579793,4.31699994495832e-06,2.5138716976826707e-09,1717.2713901579793,-2.1199634711752986e-05,-7.699723740760502e-08
579,831727.0,0.0,1189.7992559712345,7.258184163285099e-06,6.100343504888339e-09,1189.7992559712345,-1.825845049342621e-05,-7.341076560039939e-08
580,831727.0,0.0,5851.145586375783,1.0624483807930174e-06,1.8157954969824996e-10,5851.145586375783,-2.4454186275918288e-05,-7.932952955558947e-08
581,831727.0,0.0,1691.2662231035717,1.6103704265328163e-06,9.521685022347889e-10,1691.2662231035717,-2.3906264230178496e-05,-7.855894060305292e-08
582,831903.0,0.0,1039.8719976578159,6.78520343774646e-06,6.525037170949211e-09,1039.8719976578159,-1.8731431218964847e-05,-7.298607193433848e-08
583,831903.0,0.0,2364.154822630813,2.722857763858008e-06,1.1517256559483838e-09,2364.154822630813,-2.27937768928533e-05,-7.835938344933934e-08
584,831903.0,0.0,2016.5694027574527,1.4851362749991879e-06,7.364667305615248e-10,2016.5694027574527,-2.4031498381712118e-05,-7.877464237472621e-08
585,832078.0,0.0,1292.457003920928,6.278823933887566e-05,4.858052465064209e-08,1292.457003920928,3.727160468216438e-05,-3.09305844546456e-08
586,832078.0,0.0,3248.4871350327203,1.113660863428186e-06,3.4282446478488785e-10,3248.4871350327203,-2.4402973793283112e-05,-7.916828464050278e-08
587,832078.0,0.0,2152.3273504233657,3.775022455939912e-06,1.7539257934892478e-09,2152.3273504233657,-2.1741612200771388e-05,-7.775718331179844e-08
588,832253.0,0.0,950.4941610925888,1.0327334147603794e-05,1.0865226290009577e-08,950.4941610925888,-1.5189300509107502e-05,-6.864588281527812e-08
589,832253.0,0.0,2688.3233298201394,3.578471985162032e-06,1.3311166649740182e-09,2688.3233298201394,-2.1938162671549275e-05,-7.817999244031368e-08
590,832253.0,0.0,2278.714254380413,1.1463245328495853e-06,5.03057603929929e-10,2278.714254380413,-2.437031012386173e-05,-7.900805150135776e-08
591,832429.0,0.0,2048.2209221769226,3.358362883441714e-06,1.639648754233174e-09,2048.2209221769226,-2.2158271773269583e-05,-7.787146035105452e-08
592,832429.0,0.0,1822.4410495205864,4.483586416529808e-06,2.4602092987914564e-09,1822.4410495205864,-2.1033048240181496e-05,-7.705089980649626e-08
593,832429.0,0.0,3487.782471024735,9.244522403575682e-07,2.650544430558932e-10,3487.782471024735,-2.4592182416353745e-05,-7.924605466223178e-08
594,832604.0,0.0,2134.9190899620676,2.7215762860156617e-06,1.2747913018399296e-09,2134.9190899620676,-2.279505837069564e-05,-7.823631780344777e-08
595,832604.0,0.0,2620.121672911865,2.463017976680807e-06,9.400395417299604e-10,2620.121672911865,-2.30536166800305e-05,-7.857106956355775e-08
596,832604.0,0.0,1389.5424331229203,1.9934433282790036e-06,1.4346041407305922e-09,1389.5424331229203,-2.3523191328432303e-05,-7.807650496455712e-08
597,832779.0,0.0,2151.862750369865,6.175798619200588e-06,2.8699779380162997e-09,2151.862750369865,-1.9340836037510717e-05,-7.66411311672714e-08
598,832779.0,0.0,3488.9005677014966,3.775893493766726e-06,1.0822588435801429e-09,3488.9005677014966,-2.1740741162944584e-05,-7.842885026170755e-08
599,832779.0,0.0,1372.1305908169102,2.056814387566402e-06,1.4989931726118427e-09,1372.1305908169102,-2.3459820269144905e-05,-7.801211593267586e-08
600,832954.0,0.0,1472.0608480035569,7.673276937931425e-06,5.212608533361988e-09,1472.0608480035569,-1.7843357718779872e-05,-7.429850057192572e-08
601,832954.0,0.0,2411.7537401130294,1.6354116182069467e-06,6.781005834079483e-10,2411.7537401130294,-2.3881223038504353e-05,-7.883300852187971e-08
602,832954.0,0.0,2685.823975401883,1.5130347702350594e-06,5.633410022742321e-10,2685.823975401883,-2.400359988647624e-05,-7.894776810301348e-08
603,833130.0,0.0,2039.9451511284324,2.172049175302056e-06,1.0647586157405007e-09,2039.9451511284324,-2.334458548140925e-05,-7.84463504895472e-08
604,833130.0,0.0,4709.246802546458,2.854795915340655e-06,6.062107243555307e-10,4709.246802546458,-2.2661838741370643e-05,-7.890489838093217e-08
605,833130.0,0.0,1537.7528262361393,6.56124252867706e-06,4.266773187948937e-09,1537.7528262361393,-1.895539212803425e-05,-7.524433591733874e-08
606,833305.0,0.0,1434.3375614773229,7.2116642972274354e-06,5.0278710471750085e-09,1434.3375614773229,-1.8304970359483872e-05,-7.448323805811266e-08
607,833305.0,0.0,2754.9682720065034,6.2332992174447864e-06,2.2625666076745554e-09,2754.9682720065034,-1.928333543926652e-05,-7.724854249761317e-08
608,833305.0,0.0,2760.2138036862207,2.1888127731382842e-06,7.929866774143222e-10,2760.2138036862207,-2.3327821883573018e-05,-7.871812242787338e-08
609,833480.0,0.0,5519.379369207463,1.1278884735294897e-06,2.043505977903898e-10,5519.379369207463,-2.4388746183181813e-05,-7.930675850749732e-08
610,833480.0,0.0,4148.694728855705,3.554696787469996e-06,8.568229334266911e-10,4148.694728855705,-2.196193786924131e-05,-7.8654286171861e-08
611,833480.0,0.0,1775.7700583078297,8.947976822983769e-07,5.038927636560385e-10,1775.7700583078297,-2.4621836974412927e-05,-7.900721634163168e-08
612,833655.0,0.0,2165.638312627088,2.014118871866571e-06,9.300347431623002e-10,2165.638312627088,-2.3502515784844735e-05,-7.858107436212542e-08
613,833655.0,0.0,1529.8108870898482,1.8241084199495658e-06,1.1923751068470682e-09,1529.8108870898482,-2.3692526236761736e-05,-7.831873399844061e-08
614,833655.0,0.0,3816.5669261493767,2.3182454801377774e-06,6.074164360263713e-10,3816.5669261493767,-2.319838917657353e-05,-7.890369266926136e-08
615,833831.0,0.0,1290.745710316394,6.804548279843076e-06,5.271796160511826e-09,1290.745710316394,-1.8712086376868236e-05,-7.423931294477586e-08
616,833831.0,0.0,1808.7379886136305,5.150548182733352e-06,2.8475921969666637e-09,1808.7379886136305,-2.0366086473977946e-05,-7.666351690832104e-08
617,833831.0,0.0,2592.9318851163353,1.3435621716804714e-06,5.181633113436726e-10,2592.9318851163353,-2.417307248503083e-05,-7.8992945793944e-08
618,834006.0,0.0,2272.730553818144,4.4242582388174584e-06,1.9466708147099924e-09,2272.730553818144,-2.1092376417893848e-05,-7.756443829057769e-08
619,834006.0,0.0,1955.9079635096434,1.6834257851501704e-06,8.606876277191814e-10,1955.9079635096434,-2.3833208871561137e-05,-7.865042147756856e-08
620,834006.0,0.0,2040.2168090319838,5.6197317778842975e-06,2.754477736388554e-09,2040.2168090319838,-1.989690287882701e-05,-7.675663136889914e-08
621,834181.0,0.0,1294.9818747304835,3.9545134707071064e-06,3.0537210966988512e-09,1294.9818747304835,-2.1562121186004202e-05,-7.645738800858886e-08
622,834181.0,0.0,1803.0218312929796,1.689987608647557e-05,9.373084559024092e-09,1803.0218312929796,-8.616758570235733e-06,-7.013802454626364e-08
623,834181.0,0.0,1603.7955896339513,9.230246017293984e-06,5.755250904138405e-09,1603.7955896339513,-1.6286388639417316e-05,-7.375585820114927e-08
624,834356.0,0.0,1190.6642234479314,4.730949098530091e-05,3.9733696581813676e-08,1190.6642234479314,2.1792856328589595e-05,-3.977741252347404e-08
625,834356.0,0.0,1412.427160951566,1.9593406032081897e-06,1.3872153250636746e-09,1412.427160951566,-2.3557294053503116e-05,-7.812389378022405e-08
626,834356.0,0.0,2365.51233800658,2.4709630400561027e-06,1.0445783775274603e-09,2365.51233800658,-2.3045671616655194e-05,-7.846653072776024e-08
627,834532.0,0.0,1877.5173483320655,1.5825982094157226e-06,8.429206850321032e-10,1877.5173483320655,-2.3934036447295582e-05,-7.866818842025563e-08
628,834532.0,0.0,3836.803549641961,1.6422520424678623e-06,4.280260954776046e-10,3836.803549641961,-2.3874382614243445e-05,-7.908308300981015e-08
629,834532.0,0.0,2146.253185353406,2.3715517590675703e-06,1.1049729711534783e-09,2146.253185353406,-2.314508289764374e-05,-7.840613613413422e-08
630,834707.0,0.0,1000.7860626036106,1.345225066610077e-05,1.3441684660459656e-08,1000.7860626036106,-1.2064383990610532e-05,-6.606942444482804e-08
631,834707.0,0.0,3267.6007715568626,2.0229218104923174e-06,6.190847511424988e-10,3267.6007715568626,-2.3493712846218997e-05,-7.889202435414519e-08
632,834707.0,0.0,5189.201037465197,1.6228332824884887e-06,3.1273278309548877e-10,5189.201037465197,-2.3893801374222813e-05,-7.91983763221922e-08
633,834882.0,0.0,1039.3412235683986,2.281410787003893e-05,2.1950546512251897e-08,1039.3412235683986,-2.7025267866723776e-06,-5.7560562593035806e-08
634,834882.0,0.0,5205.252326735058,1.462957583583771e-06,2.8105411452769983e-10,5205.252326735058,-2.4053677073127522e-05,-7.923005499076001e-08
635,834882.0,0.0,3434.412272613957,1.1931235353418881e-06,3.4740253663075595e-10,3434.412272613957,-2.4323511121369415e-05,-7.916370656865697e-08
636,835058.0,0.0,1089.20208749061,7.345981293792351e-05,6.744369459221846e-08,1089.20208749061,4.7943178281212186e-05,-1.206741451306925e-08
637,835058.0,0.0,1242.851125408347,3.7089051416055355e-06,2.98419099905224e-09,1242.851125408347,-2.1807729515105767e-05,-7.652691810623547e-08
638,835058.0,0.0,2170.5584418639805,2.3625961286997474e-06,1.0884738614413226e-09,2170.5584418639805,-2.315403852801155e-05,-7.842263524384639e-08
639,835233.0,0.0,1203.708101371374,0.00013106386253679484,1.0888342646151086e-07,1203.708101371374,0.00010554722788008356,2.937231735622315e-08
640,835233.0,0.0,1965.440521631152,6.7543811191267965e-06,3.4365736560276177e-09,1965.440521631152,-1.8762253537584506e-05,-7.607453544926007e-08
641,835233.0,0.0,1319.8064861835821,1.5432228599067976e-05,1.1692796452071224e-08,1319.8064861835821,-1.008440605764333e-05,-6.781831265321646e-08
642,835408.0,0.0,1205.9130379700332,1.3114572622064066e-05,1.0875222515331956e-08,1205.9130379700332,-1.240206203464724e-05,-6.863588658995574e-08
643,835408.0,0.0,3678.0491173729483,1.342674617348827e-06,3.650507577527497e-10,3678.0491173729483,-2.4173960039362475e-05,-7.914605834753494e-08
644,835408.0,0.0,3588.87026985276,2.4662962184209166e-06,6.872068458808072e-10,3588.87026985276,-2.305033843829039e-05,-7.882390225940689e-08
645,835583.0,0.0,1313.0186012530198,0.0001988998788871278,1.5148291021720235e-07,1313.0186012530198,0.00017338324423041648,7.197180111191469e-08
646,835583.0,0.0,4017.5939082846944,1.6748682729478523e-06,4.1688341608993895e-10,4017.5939082846944,-2.384176638376346e-05,-7.909422568919776e-08
647,835583.0,0.0,2144.467849146731,4.973263129020959e-06,2.31911293564032e-09,2144.467849146731,-2.054337152769035e-05,-7.719199616964736e-08
648,835759.0,0.0,1521.3844303008427,1.391509963253731e-05,9.146340238138036e-09,1521.3844303008427,-1.1601535024173995e-05,-7.036476886714968e-08
649,835759.0,0.0,1947.3070086651533,5.2750669721366626e-06,2.7089036031111672e-09,1947.3070086651533,-2.0241567684574643e-05,-7.680220550217658e-08
650,835759.0,0.0,2099.4521830809026,4.075985030198152e-06,1.9414517096630076e-09,2099.4521830809026,-2.144064962651315e-05,-7.756965739562471e-08
651,835934.0,0.0,3339.319662732477,5.946412847499579e-07,1.780725850796143e-10,3339.319662732477,-2.492199337196135e-05,-7.933303652020809e-08
652,835934.0,0.0,2764.9652232068383,3.470778884458926e-06,1.2552703575900594e-09,2764.9652232068383,-2.2045855772252378e-05,-7.825583874769761e-08
653,835934.0,0.0,3227.9165521510276,2.035784313341341e-06,6.306805893060431e-10,3227.9165521510276,-2.3480850343369963e-05,-7.888042851598167e-08
654,836109.0,0.0,1135.1708460639466,3.740325032924539e-05,3.294944585560506e-08,1135.1708460639466,1.1886615672534086e-05,-4.656166324968264e-08
655,836109.0,0.0,1912.0907709593062,3.709806189853539e-06,1.940183094964843e-09,1912.0907709593062,-2.180682846685777e-05,-7.757092601032288e-08
656,836109.0,0.0,3750.867364759589,1.0400954175695378e-06,2.772946405254195e-10,3750.867364759589,-2.4476539239141767e-05,-7.923381446476229e-08
657,836284.0,0.0,1883.4741328039802,2.735064236682311e-06,1.4521379343875273e-09,1883.4741328039802,-2.2781570420028995e-05,-7.805897117090015e-08
658,836284.0,0.0,2379.861096218862,2.111545730051547e-06,8.872558711121352e-10,2379.861096218862,-2.340508892665976e-05,-7.862385323417556e-08
659,836284.0,0.0,3224.7851923002577,2.3068977045579987e-06,7.153647660210432e-10,3224.7851923002577,-2.3209736952153308e-05,-7.879574433926667e-08
660,836460.0,0.0,1420.042457572985,1.5930408155284806e-05,1.1218261869797678e-08,1420.042457572985,-9.586226501426492e-06,-6.829284723549001e-08
661,836460.0,0.0,3605.9034421712313,3.4776673138041503e-06,9.644371707607717e-10,3605.9034421712313,-2.203896734290715e-05,-7.854667193452696e-08
662,836460.0,0.0,3866.6204369304064,3.749007561659368e-06,9.695825134146325e-10,3866.6204369304064,-2.1767627095051935e-05,-7.854152659187306e-08
663,836635.0,0.0,2227.1922737908576,3.903505181672274e-06,1.752657472642988e-09,2227.1922737908576,-2.1613129475039025e-05,-7.775845163264471e-08
664,836635.0,0.0,4597.854759529232,3.089854113849418e-06,6.720208174139419e-10,4597.854759529232,-2.24267805428619e-05,-7.883908828787374e-08
665,836635.0,0.0,3998.0779442846574,3.5544948940249145e-06,8.890509248590676e-10,3998.0779442846574,-2.1962139762686397e-05,-7.862205818042864e-08
666,836810.0,0.0,1283.7259543741393,8.734912479196323e-06,6.804343597972118e-09,1283.7259543741393,-1.678172217751498e-05,-7.270676550731559e-08
667,836810.0,0.0,2683.767798915556,4.196376652971986e-06,1.563613906787181e-09,2683.767798915556,-2.1320258003739317e-05,-7.794749519850049e-08
