% Model:              Simulaciones Comsol.mph
% Version:            COMSOL 5.5.0.359
% Date:               Jul 17 2024, 14:42
% Dimension:          3
% Nodes:              826
% Expressions:        1
% Description:        Surface
% x                       y                        z                        Color
5.962026216256703         2500.000000000029        2.1189091284819113       0.007766219247019787
2.089012034312139         2500                     2.089012034312139        0.002770642193793283
2.0250545667360105        2500.000000000029        5.9108075685109815       0.007728882009755557
1.9653338529232742        2500                     9.902904984828798        0.009987227834181123
3.282437332596256         2500                     8.746639742991473        0.014031062527729128
47.87997165605698         2499.999999999971        5.983005200654142        0.007792275582812797
47.85014975199819         2500                     2.1498502480018002       0.0028516331893199674
44.03501741856981         2499.99999999997         2.1278803734386575       0.00790105835778448
48.027884970556045        2499.99999999997         64.1267242996423         0.007377104497914575
44.15840792725196         2499.99999999997         68.03893662341947        0.0074241403090574845
48.030814133662105        2500                     68.03081413366212        0.002585802378670762
45.58195887280299         2500                     64.27996439000029        0.013548952524684077
46.14877152190575         2500                     63.04920772054585        0.013188067964431036
48.016610248649314        2500                     60.082971617655396       0.010175978738066103
46.67652550724456         2500                     59.230132796628666       0.0165764211016598
48.00606652631873         2499.9999999999695       55.94208378807487        0.012280763890059627
1.9961182886453015        2500.000000000029        64.11217851637662        0.007470040801770779
2.0036409088380793        2500                     67.9963590911619         0.0025966163494453654
5.883966901757915         2500.000000000029        67.9815788972337         0.007599600277831625
6.747769373760815         2500                     65.00462435346938        0.01707789710846996
9.906665277903375         2500                     67.95359869188519        0.01005206321748845
7.191874813126041         2500                     65.22720100429423        0.0169105223703724
14.00950416891829         2500.000000000029        67.91180747643887        0.012409506567053799
10.827562837597531        2500                     65.90807122753041        0.01970245908174525
6.968101551016591         2500                     65.03807914839582        0.017403497147745504
4.148082754019187         2500                     61.67333811323194        0.016923237731604666
3.959600666836536         2500                     61.43111580879975        0.01692703028971245
3.9433187138325803        2500                     61.441931317081085       0.016860200251468265
3.9278246827921386        2500.0000000000005       61.419973324581875       0.01682573578615711
3.9436762006198327        2500.0000000000005       61.41261704931922        0.016901567568759383
1.947374481967699         2500.000000000029        55.970382792672076       0.011906809052454791
1.971596558864618         2500                     60.08997128802595        0.009764567583607348
7.318007697102866         2500                     64.93678787399725        0.018255199710071193
11.681387045456859        2500                     64.41655962806324        0.02692001511154342
14.883668271095999        2500                     65.44208409498466        0.024920457660698885
16.465886035915876        2500                     65.8546263262424         0.024493868095230183
16.979377748419953        2500                     66.52885587626527        0.02096844184170033
21.99800705484995         2500.0000000000227       67.87579329130823        0.01460499771848636
18.152327923344544        2500                     67.88420952309323        0.01367466779889711
17.335997046501852        2500                     65.64491447857033        0.026114385479323765
5.719364098497273         2500                     8.135026939329773        0.02140311056331607
4.939239810427253         2500                     8.55598848781977         0.020135665701896597
5.398583553506889         2500.0000000000005       9.176118849847384        0.022692861097533483
6.063179809454038         2500                     8.717138664713563        0.023606314041781616
3.932467638468566         2500                     12.126332280255754       0.020516916641870348
4.867408305719481         2500                     10.988174431185895       0.023331890270388716
3.239258771514175         2500                     10.462619744631523       0.01599561109828844
1.9317068794993744        2500.000000000029        14.021477690844774       0.011630796373910368
4.132004831046846         2500                     9.380741548092189        0.01836396019393091
14.014526576466109        2500.000000000029        2.0863170141314837       0.012477115988916999
8.879881191972098         2500                     4.163933644429737        0.017430547999632125
9.535857112017876         2500                     4.839651225404338        0.02094461087201387
8.178307702214862         2500                     5.175748511637744        0.02001779062078462
8.732011054240461         2500.0000000000005       5.71249220879977         0.022601501650816758
9.948235258145466         2500                     2.1169532972799523       0.010643925654974533
6.320585562552308         2500                     5.921021638316057        0.01871659303922104
4.567757318312307         2500                     7.053859338437278        0.01623135328119726
5.2596736821620045        2500                     5.196393922471893        0.01461136229313555
29.115091499803782        2499.9999999999977       1.977159945721195        0.013368183893098014
25.582575651622392        2500                     1.9828549051013389       0.013626153024588802
27.114505060722664        2500                     2.925599609268598        0.019394918508720858
25.046844106807942        2500                     3.434787897495335        0.02254132299994862
21.992382650535006        2500.0000000000227       2.0096258990946616       0.013700348975510304
31.195833048821882        2500                     3.1803659892571234       0.020228116819541602
33.99380368926578         2500                     3.396323906812068        0.020024672234006047
32.516228961339436        2500                     1.99093367354165         0.012921001701889796
36.02240774373274         2499.9999999999695       2.023033812949838        0.011903955455035128
1.9239526105573848        2500                     18.224192651489375       0.013010420440222006
3.482053915621633         2500                     18.167285044474383       0.022285296321054117
3.7837003282797843        2500                     17.52295476712182        0.02374354612069163
3.8957203245022214        2500                     18.160035455659564       0.02475570463987637
1.9346975455041435        2500.0000000000286       22.467952637279062       0.014118388595240514
3.824679563751286         2500                     19.5382845969351         0.025032366981451337
4.9880801984522245        2500                     15.98500308771348        0.02906326064518549
4.607213170816757         2500                     14.937442212047479       0.026363709524254163
5.4451166533262105        2500                     14.044764297293321       0.02902027452213645
6.493760194432187         2500                     15.547119874312191       0.035331551343613446
28.321050875509968        2500                     3.5622311157330664       0.023182989439376
29.425632520677873        2500                     3.925057701016527        0.02498645777848442
25.905169354391496        2500                     3.8932877781145936       0.025269887669726154
34.869230967318956        2500                     7.332969056671603        0.03775435492560398
34.57597999163874         2500                     6.470785883626731        0.03426079587669522
34.13416391697915         2500                     7.383502734839641        0.03872534765423589
34.758880922509206        2500.0000000000005       7.858231527561701        0.039717174748747364
33.30820357051059         2500                     5.08893666765324         0.029326176023397526
31.106491020889013        2500                     5.2458257390703915       0.031218505584906485
32.10173678109267         2500                     6.300405533368312        0.03583625242905371
32.832525012213324        2500.0000000000005       7.879093041562559        0.041857109311821364
30.515462644671757        2500                     7.368593463822782        0.04159760333971671
35.436880283883845        2500                     4.079526888932954        0.023012649362472846
38.54775456875478         2500                     3.6731023915052283       0.018522107008231384
39.64425966445381         2500                     3.1433483949024095       0.01532743082247584
40.07720760902282         2500                     2.080293680324071        0.010583405171834512
39.42740399220501         2499.9999999999995       5.876313230179474        0.02599256591854492
